"Falkland Islands","หมู่เกาะฟอล์กแลนด์","อาณานิคมของสหราชอาณาจักร, ชื่อภาษาสเปน: หมู่เกาะมาลบีนาส (Malvinas)"
"Alabama","แอละแบมา","ชื่อรัฐของสหรัฐอเมริกา"
"Alaska","อะแลสกา","ชื่อรัฐของสหรัฐอเมริกา"
"Arizona","แอริโซนา","ชื่อรัฐของสหรัฐอเมริกา"
"Arkansas","อาร์คันซอ","ชื่อรัฐของสหรัฐอเมริกา"
"California","แคลิฟอร์เนีย","ชื่อรัฐของสหรัฐอเมริกา"
"Colorado","โคโลราโด","ชื่อรัฐของสหรัฐอเมริกา"
"Connecticut","คอนเนตทิคัต","ชื่อรัฐของสหรัฐอเมริกา"
"Delaware","เดลาแวร์","ชื่อรัฐของสหรัฐอเมริกา"
"Florida","ฟลอริดา","ชื่อรัฐของสหรัฐอเมริกา"
"Hawaii","ฮาวาย","ชื่อรัฐของสหรัฐอเมริกา"
"Idaho","ไอดาโฮ","ชื่อรัฐของสหรัฐอเมริกา"
"Illinois","อิลลินอยส์","ชื่อรัฐของสหรัฐอเมริกา"
"Iowa","ไอโอวา","ชื่อรัฐของสหรัฐอเมริกา"
"Kansas","แคนซัส","ชื่อรัฐของสหรัฐอเมริกา"
"Louisiana","ลุยเซียนา","ชื่อรัฐของสหรัฐอเมริกา"
"Maryland","แมริแลนด์","ชื่อรัฐของสหรัฐอเมริกา"
"Massachusetts","แมสซาชูเซตส์","ชื่อรัฐของสหรัฐอเมริกา"
"Michigan","มิชิแกน","ชื่อรัฐของสหรัฐอเมริกา"
"Minnesota","มินนิโซตา","ชื่อรัฐของสหรัฐอเมริกา"
"Mississippi","มิสซิสซิปปี","ชื่อรัฐของสหรัฐอเมริกา"
"Missouri","มิสซูรี","ชื่อรัฐของสหรัฐอเมริกา"
"Montana","มอนแทนา","ชื่อรัฐของสหรัฐอเมริกา"
"Nebraska","เนแบรสกา","ชื่อรัฐของสหรัฐอเมริกา"
"Nevada","เนวาดา","ชื่อรัฐของสหรัฐอเมริกา"
"New Hampshire","นิวแฮมป์เชียร์","ชื่อรัฐของสหรัฐอเมริกา"
"New Jersey","นิวเจอร์ซีย์","ชื่อรัฐของสหรัฐอเมริกา"
"New Mexico","นิวเม็กซิโก","ชื่อรัฐของสหรัฐอเมริกา"
"New York","นิวยอร์ก","ชื่อรัฐของสหรัฐอเมริกา"
"North Carolina","นอร์ทแคโรไลนา","ชื่อรัฐของสหรัฐอเมริกา"
"North Dakota","นอร์ทดาโคตา","ชื่อรัฐของสหรัฐอเมริกา"
"Ohio","โอไฮโอ","ชื่อรัฐของสหรัฐอเมริกา"
"Oklahoma","โอคลาโฮมา","ชื่อรัฐของสหรัฐอเมริกา"
"Oregon","ออริกอน","ชื่อรัฐของสหรัฐอเมริกา"
"Pennsylvania","เพนซิลเวเนีย","ชื่อรัฐของสหรัฐอเมริกา"
"Rhode Island","โรดไอแลนด์","ชื่อรัฐของสหรัฐอเมริกา"
"South Carolina","เซาท์แคโรไลนา","ชื่อรัฐของสหรัฐอเมริกา"
"South Dakota","เซาท์ดาโคตา","ชื่อรัฐของสหรัฐอเมริกา"
"Tennessee","เทนเนสซี","ชื่อรัฐของสหรัฐอเมริกา"
"Texas","เทกซัส","ชื่อรัฐของสหรัฐอเมริกา"
"Utah","ยูทาห์","ชื่อรัฐของสหรัฐอเมริกา"
"Vermont","เวอร์มอนต์","ชื่อรัฐของสหรัฐอเมริกา"
"Virginia","เวอร์จิเนีย","ชื่อรัฐของสหรัฐอเมริกา"
"Washington","วอชิงตัน","ชื่อรัฐของสหรัฐอเมริกา"
"West Virginia","เวสต์เวอร์จิเนีย","ชื่อรัฐของสหรัฐอเมริกา"
"Wisconsin","วิสคอนซิน","ชื่อรัฐของสหรัฐอเมริกา"
"Wyoming","ไวโอมิง","ชื่อรัฐของสหรัฐอเมริกา"
"file system","ระบบไฟล์, ระบบแฟ้มข้อมูล",
"Domain name system","ระบบโดเมนเนม",
"netid","หมายเลขเครือข่าย",
"Anguilla","แองกวิลลา","ดินแดนของสหราชอาณาจักร"
"Antigua and Barbuda","แอนติกาและบาร์บูดา",
"Netherlands Antilles","เนเธอร์แลนด์แอนทิลลิส","ดินแดนปกครองตนเองของเนเธอร์แลนด์"
"Angola","แองโกลา","สาธารณรัฐแองโกลา (Republic of Angola)"
"Antarctica","แอนตาร์กติกา",
"Aruba","อารูบา","ดินแดนปกครองตนเองของเนเธอร์แลนด์"
"Bermuda","เบอร์มิวดา","ดินแดนของสหราชอาณาจักร"
"Bouvet Island","เกาะบูเวต์",
"Cocos Islands","หมู่เกาะโคโคส","ดินแดนของออสเตรเลีย"
"Cote D'ivoire","โกตดิวัวร์",
"Cook Islands","หมู่เกาะคุก","ดินแดนปกครองตนเองของนิวซีแลนด์"
"Christmas Island","เกาะคริสต์มาส","ดินแดนของออสเตรเลีย"
"Czech Republic","สาธารณรัฐเช็ก","ชื่อประเทศในทวีปยุโรป"
"Dominican Republic","สาธารณรัฐโดมินิกัน",
"Western Sahara","เวสเทิร์นสะฮารา",
"Faroe Islands","หมู่เกาะแฟโร","ดินแดนปกครองตนเองของเดนมาร์ก"
"Great Britain","เกาะบริเตนใหญ่",
"French Guiana","เฟรนช์เกียนา","ดินแดนของฝรั่งเศส"
"Channel Islands","หมู่เกาะแชนเนล","ดินแดนของสหราชอาณาจักร"
"Gibraltar","ยิบรอลตาร์","ดินแดนของสหราชอาณาจักร"
"Greenland","กรีนแลนด์","ดินแดนปกครองตนเองของเดนมาร์ก, กะลาลลิตนูนาต (Kalaallit Nunaat)"
"Guadeloupe","กวาเดอลูป","ดินแดนของฝรั่งเศส"
"Guam","กวม","ดินแดนของสหรัฐอเมริกา"
"Heard and McDonald Islands","เกาะเฮิร์ดและหมู่เกาะแมกดอนัลด์",
"St. Kitts and Nevis","เซนต์คิตส์และเนวิส",
"Cayman Islands","หมู่เกาะเคย์แมน","ดินแดนของสหราชอาณาจักร"
"Saint Lucia","เซนต์ลูเซีย",
"Lesotho","เลโซโท","ราชอาณาจักรเลโซโท (Kingdom of Lesotho)"
"Marshall Islands","หมู่เกาะมาร์แชล","สาธารณรัฐหมู่เกาะมาร์แชลล์ (Republic of the Marshall Islands)"
"Macau","มาเก๊า",
"Northern Mariana Islands","หมู่เกาะนอร์เทิร์นมาเรียนา","ดินแดนของสหรัฐอเมริกา"
"Martinique","มาร์ตินีก","Department of Martinique, ดินแดนของฝรั่งเศส"
"Mauritania","มอริเตเนีย","สาธารณรัฐอิสลามมอริเตเนีย (Islamic Republic of Mauritania)"
"Montserrat","มอนต์เซอร์รัต","ดินแดนของสหราชอาณาจักร"
"Maldives","มัลดีฟส์","สาธารณรัฐมัลดีฟส์ (Republic of Maldives)"
"New Caledonia","นิวแคลิโดเนีย","ดินแดนของฝรั่งเศส, นูแวลกาเลโดนี (Nouvelle Cal&#233;donie)"
"Norfolk Island","เกาะนอร์ฟอล์ก","ดินแดนของออสเตรเลีย"
"Niue","นีอูเอ","ดินแดนปกครองตนเองของนิวซีแลนด์"
"French Polynesia","เฟรนช์โปลินีเซีย","ดินแดนของฝรั่งเศส"
"Philippines","ฟิลิปปินส์","สาธารณรัฐฟิลิปปินส์ (Republic of the Philippines)"
"Pitcairn","หมู่เกาะพิตแคร์น","ดินแดนของสหราชอาณาจักร"
"Puerto Rico","เปอร์โตริโก","เครือรัฐเปอร์โตริโก (Commonwealth of Puerto Rico) ดินแดนของสหรัฐอเมริกา"
"Palau","ปาเลา","สาธารณรัฐปาเลา (Republic of Palau)"
"Reunion","เรอูนียง","ดินแดนของฝรั่งเศส, R&#233;union"
"Russian Federation","สหพันธรัฐรัสเซีย",
"Solomon Islands","หมู่เกาะโซโลมอน",
"St. Helena","เกาะเซนต์เฮเลนา",
"Slovak Republic","สาธารณรัฐสโลวัก","สโลวะเกีย (Slovakia)"
"Tokelau","โตเกเลา","ดินแดนของนิวซีแลนด์"
"East Timor","ติมอร์ตะวันออก",
"Tuvalu","ตูวาลู",
"St. Vincent and the grenadines","เกาะเซนต์วินเซนต์",
"Mayotte","มายอต","ดินแดนของฝรั่งเศส"
"Zaire","ซาอีร์",
"St.Pierre,Miquelon","เซนต์ปีแอร์ มิเกอลอง, มิเกอลอง์",
"Gaza","กาซ่า",
"South Korea","เกาหลีใต้",
"North Korea","เกาหลีเหนือ",
"Sao Tome and Principe","เซาตูเมและปรินซิปี","สาธารณรัฐประชาธิปไตยเซาตูเมและปรินซิปี (Democratic Republic of S&#227;o Tom&#233; and Pr&#237;ncipe)"
"French Southern and Antarctic Territories","เฟรนช์เซาเทิร์นและแอนตาร์กติกเทร์ริทอรีส์","ดินแดนของฝรั่งเศส"
"Brunei Darussalam","บรูไนดารุสซาลาม","ชื่อทางการ เนการาบรูไนดารุสซาลาม (Negara Brunei Darussalam)"
"West Bank","เวสแบงค์",
"Syrian Arab Republic","สาธารณรัฐอาหรับซีเรีย",
"Virgin British Islands","หมู่เกาะบริติชเวอร์จิน",
"American Samoa","อเมริกันซามัว","ดินแดนของสหรัฐอเมริกา"
"Hong Kong","ฮ่องกง","เขตบริหารพิเศษของสาธารณรัฐประชาชนจีน"
"bridgeware","บริดจ์แวร์",
"bundle","บันเดิล",
"cable","เคเบิล",
"cartridge","คาร์ทริดจ์, ตลับหมึก",
"cathode","แคโทด, ขั้วลบ",
"celcius","เซลเซียส",
"chip","ชิป",
"cluster","คลัสเตอร์",
"commander","คอมมานเดอร์",
"compact disc","คอมแพกต์ดิสก์, แผ่นซีดี",
"condensor","คอนเดนเซอร์",
"cyrix","ไซริกซ์",
"digitizer","ดิจิไทเซอร์",
"dispatcher","ดิสแพตเชอร์",
"dot matrix","ดอตเมทริกซ์",
"dotpitch","ดอตพิตช์",
"electron","อิเล็กตรอน",
"extended memory","หน่วยความจำเพิ่ม",
"explorer","เอ็กซ์พลอเรอร์",
"flip-flop","ฟลิปฟลอป",
"file server","ไฟล์เซิร์ฟเวอร์","เซิร์ฟเวอร์ให้บริการไฟล์"
"hierarchy","ไฮราคี",
"hilight","ไฮไลต์",
"Greek","ภาษากรีก",
"German","เยอรมัน","ภาษาเยอรมัน"
"Romance","ภาษาโรมานซ์",
"Spanish","ภาษาสเปน",
"Kannada","ภาษากัณณาท","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Gujarati","คุชราตี","ภาษาคุชราตี ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Klingon","ภาษาคลิงออน",
"Catalan","คาตะลาน","ภาษาคาตะลาน"
"Georgian","จอร์เจีย","ภาษาจอร์เจีย"
"Chinese, Traditional","จีนดั้งเดิม","ภาษาจีนดั้งเดิม"
"Chinese, Simplified","จีนประยุกต์","ภาษาจีนประยุกต์"
"Javanese","ภาษาชวา",
"Welsh","ภาษาชาวเวลส์, ภาษาเวลส์",
"Sundanese","ภาษาซุนดา",
"Japanese","ญี่ปุ่น","ภาษาญี่ปุ่น"
"Tagalog","ภาษาตากาลอค",
"Telugu","ภาษาเตลุคู","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Turkish","ภาษาตุรกี",
"Tamil","ภาษาทมิฬ","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Tigrinya","ภาษาทีกรินยา",
"Norwegian","ภาษานอร์เวย์","ภาษานอร์เวย์"
"Interlingua","ภาษานานาชาติ",
"Bosnian","ภาษาบอสเนีย",
"Bulgarian","ภาษาบัลแกเรีย",
"Punjabi","ภาษาปัญจาบี","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"French","ภาษาฝรั่งเศส","ภาษาฝรั่งเศส"
"Bihari","ภาษาพิหาร",
"Faroese","แฟโร, ภาษาแฟโร",
"Finnish","ภาษาฟินแลนด์",
"Maltese","ภาษามอลตา",
"Macedonian","ภาษามาซิโดเนีย",
"Malay","ภาษามาเลย์, ภาษามลายู",
"Hebrew","ฮีบรู","ภาษาฮีบรู"
"Ukrainian","ภาษายูเครน",
"Russian","ภาษารัสเซีย",
"Latvian","ภาษาลัตเวีย",
"Lithuanian","ภาษาลิทัวเนีย",
"Swahili","ภาษาสวาฮีลี",
"Swedish","ภาษาสวีเดน","ภาษาสวีเดน"
"Slovak","ภาษาสโลวะเกีย",
"Slovenian","ภาษาสโลวีเนีย",
"English","อังกฤษ, ภาษาอังกฤษ",
"Amharic","(ภาษา)อัมฮาริก",
"Albanian","ภาษาแอลเบเนีย",
"Azerbaijani","ภาษาอาเซอร์ไบจาน",
"Italian","ภาษาอิตาลี","ภาษาอิตาลี"
"Indonesian","ภาษาอินโดนีเซีย",
"Uzbek","ภาษาอุซเบกิสถาน",
"Urdu","ภาษาอูรดู","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Hungarian","ภาษาฮังการี",
"Hindi","ภาษาฮินดี","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Galician","ภาษากาลิเชียน",
"Korean","เกาหลี","ภาษาเกาหลี"
"Czech","ภาษาเช็ก",
"Serbian","ภาษาเซอร์เบียน",
"Danish","ภาษาเดนมาร์ก",
"Nepali","ภาษาเนปาล",
"Bengali","ภาษาเบ็งกาลี","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Belarusian","ภาษาเบลารุส",
"Persian","ภาษาเปอร์เซีย",
"Vietnamese","เวียดนาม","ภาษาเวียดนาม"
"Estonian","ภาษาเอสโตเนีย",
"Malayalam","ภาษามลยาฬัม","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Afrikaans","แอฟริกัน, ภาษาแอฟริกา","ภาษาแอฟริกา"
"Croatian","โครเอเชีย","ภาษาโครเอเชีย"
"Portuguese (Brazil)","โปรตุเกส (บราซิล)","ภาษาโปรตุเกส (ประเทศบราซิล)"
"Portuguese (Portugal)","โปรตุเกส (โปรตุเกส)","ภาษาโปรตุเกส (ประเทศโปรตุเกส)"
"Polish","ภาษาโปแลนด์","ภาษาโปแลนด์"
"Romanian","โรมาเนีย","ภาษาโรมาเนีย"
"Thai","ภาษาไทย",
"Icelandic","ไอซ์แลนด์","ภาษาไอซ์แลนด์"
"Irish","ภาษาไอริช",
"Elmer Fudd","ภาษาเอลเมอร์ ฟัด",
"boldface","ตัวพิมพ์หนา",
"absolute value","ค่าสัมบูรณ์",
"access time","เวลาที่เข้าถึง",
"Bluetooth","บลูทูท","เทคโนโลยีไร้สายส่วนบุคคล"
"bounce mail","จดหมายตีกลับ","อีเมลซึ่งถูกตีกลับมายังผู้ส่งเนื่องจากเดินทางไปไม่ถึงผู้รับ"
"character code","รหัสอักขระ",
"cracker","แครกเกอร์",
"data entry","การบันทึกข้อมูล","การบันทึกข้อมูล โดยการป้อนข้อมูลทางแป้นพิมพ์ หรือการสแกน เป็นต้น"
"data transfer","การถ่ายโอนข้อมูล",
"data structures","โครงสร้างข้อมูล",
"deadlock","สภาวะติดตาย",
"disk partition","การแบ่งฮาร์ดดิสก์",
"dot pitch","ดอตพิตช์",
"emoticon","สัญลักษณ์แสดงอารมณ์, ไอคอนแสดงอารมณ์",
"file management","การจัดการแฟ้มข้อมูล",
"file name","ชื่อแฟ้มข้อมูล",
"file sharing","การใช้แฟ้มข้อมูลร่วมกัน",
"hack","แฮ็ก, เจาะระบบ",
"hit counter","การนับจำนวนครั้ง, ตัวนับผู้เยี่ยมชม","การนับจำนวนครั้งที่มีการเข้าชมเว็บไซต์"
"hypertext","ไฮเพอร์เท็กซ์, ข้อความหลายมิติ",
"Assamese","ภาษาอัสสมี","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Kashmiri","ภาษากัศมีรี","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Marathi","ภาษามาราฐี","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Oriya","ภาษาโอริยา","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Sanskrit","ภาษาสันสกฤต","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Sindhi","สินธี","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Gurmukhi","คุรุมุขี","ภาษาคุรุมุขี ใช้โดยชาวสิกข์"
"skin","หน้ากาก",
"graphics","กราฟิกส์",
"thread","เธรด (โพรเซส), กระทู้ (เมล)","กระบวนการทำงานบนโปรแกรมคอมพิวเตอร์แบบหลายงานพร้อมกัน"
"ms","มิลลิวินาที","millisecond; milliseconds"
"tone generator","ตัวสร้างโทน",
"spectrum","สเปกตรัม",
"factorial","แฟกทอเรียล",
"Pango","Pango",
"kick","ไล่ออก","การถูกตัดออกจากกลุ่มสนทนาโดยผู้ควบคุมกลุ่ม"
"email","อีเมล",
"graphical environment","สภาพแวดล้อมแบบกราฟิก",
"text environment","สภาพแวดล้อมแบบข้อความ",
"text wrapping","การตัดบรรทัด","การกำหนดขอบเขตความยาวของข้อความในแต่ละบรรทัดตามการกำหนดความกว้างของหน้ากระดาษ"
"Central European","ยุโรปตอนกลาง",
"South European","ยุโรปตอนใต้",
"Baltic","ภาษาบอลติก",
"Cyrillic","ซีริลลิก","ภาษาซีริลลิก"
"Hebrew Visual","ฮีบรู (ซ้ายไปขวา)","ภาษาฮีบรู (ซ้ายไปขวา)"
"Nordic","ภาษานอร์ดิก",
"Celtic","เซลติก","ภาษาเซลติก"
"Armenian","อาร์เมเนีย","ภาษาอาร์เมเนีย"
"Dutch","ดัตช์","ภาษาดัตช์"
"fade in",,
"fade out",,
"colormap","ตารางเทียบสี",
"firewire",,
"sector","เซ็กเตอร์",
"Palestine","ปาเลสไตน์",
"traffic","การจราจร",
"underscore",,
"face browser","หน้าต่างแสดงผู้ใช้",
"token","โทเค็น",
"scrambling keys","การผสมรหัส, กุญแจสำหรับเข้ารหัส","ใช้ในเรื่องเกี่ยวกับการเข้ารหัส ถอดรหัส (cryptography)"
"palmtop","ปาล์มท็อป",
"shareware",,
"Accent","การเน้น, เน้นเสียง, การเน้นเสียง, สำเนียง",
"administrator","ผู้ดูแลระบบ, ผู้จัดการระบบ, ผู้จัดการเครือข่าย",
"application","โปรแกรม",
"Apr","เม.ย.",
"April","เมษายน",
"Arabic","อารบิก","ภาษาอารบิก"
"Asian","เอเชีย",
"preamble","คำนำ, บทนำ",
"configuration database","ฐานข้อมูลการปรับแต่ง, ฐานข้อมูลค่าตั้ง",
"cone","กรวย",
"country","ประเทศ",
"Direction","ทิศทาง, คำสั่ง",
"plug-in","ปลั๊กอิน, โปรแกรมเสริม","โปรแกรมเล็กๆที่เพิ่มความสามารถให้แก่โปรแกรมหลักที่ผู้ใช้สามารถติดตั้งด้วยตนเองเมื่อต้องการ"
"Diego Garcia",,
"AI","เอไอ, ปัญญาประดิษฐ์",
"buffer storage",,
"checkout","การหาจุดบกพร่อง",
"check sum","ผลรวมตรวจสอบ",
"checkpoint","จุดตรวจสอบ",
"child node","บัพลูก",
"check word","คำตรวจสอบ",
"computation","การคำนวณ",
"Saint Kitts and Nevis","เซนต์คิตส์และเนวิส",
"Saint Vincent and the Grenadines","เซนต์วินเซนต์และเกรนาดีนส์",
"Western Samao","ซามัวตะวันตก","รัฐเอกราชซามัว (Western Samoa)"
"China (Hong Kong)","ฮ่องกง","เขตบริหารพิเศษฮ่องกง ( Hong Kong Special Administrative Region : HKSAR)"
"China (Macau)","มาเก๊า","เขตบริหารพิเศษมาเก๊า (Macau Special Administrative Region)"
"China (Taiwan)","ไต้หวัน",
"DPR Korea","เกาหลีเหนือ","สาธารณรัฐประชาธิปไตยประชาชนเกาหลี (Democratic People s Republic of Korea)"
"Republic of Korea","เกาหลีใต้","สาธารณรัฐเกาหลี"
"Timor-Leste","ติมอร์เลสเต","สาธารณรัฐประชาธิปไตยติมอร์เลสเต (The Democratic Republic of Timor-Leste)"
"Afghanistan","อัฟกานิสถาน","รัฐอิสลามอัฟกานิสถาน
(Islamic State of Afghanistan)"
"Central African","แอฟริกากลาง","สาธารณรัฐแอฟริกากลาง (Central African Republic)"
"UAE","สหรัฐอาหรับเอมิเรตส์","สหรัฐอาหรับเอมิเรตส์
(United Arab Emirates)"
"Holy See","นครรัฐวาติกัน","Vatican City State"
"control character","อักขระควบคุม",
"control file","ไฟล์ควบคุม",
"declare","ประกาศ",
"decompiler",,
"Australian Antarctic Territory",,
"Ascension Island",,
"British Virgin Islands","หมู่เกาะบริติชเวอร์จิน","ดินแดนของสหราชอาณาจักร"
"Cocos-Keeling Islands","หมู่เกาะโคโคส-คีลิง","ดินแดนของออสเตรเลีย"
"Guantanamo Bay",,
"INMARSAT (Atlantic-East)",,
"INMARSAT (Atlantic-West)",,
"INMARSAT (Indian)",,
"INMARSAT (Pacific)",,
"INMARSAT",,
"Ivory Coast",,
"passphrase","วลีรหัสผ่าน",
"maintain","การดูแล",
"SuSE",,
"Caldera","คาลเดรา",
"user account","รายชื่อผู้ใช้ระบบ",
"multitasking",,
"single user","ผู้ใช้คนเดียว",
"color border","สีเส้นขอบ",
"mouse pointer","ลูกศรเมาส์",
"forecast",,
"regular expression",,
"symbolic link",,
"tolerance","ความอึด",
"zigzagline",,
"Decompress",,
"OpenOffice.org","โอเพนออฟฟิศดอทอ็อก","office suite program"
"hyperbolic","ไฮเพอร์โบลิก",
"cosine","โคไซน์",
"Pentium",,
"previous","ก่อนหน้า",
"Abidjan","อาบิดจัน","อาบิดจัน, เมืองในประเทศโกตดิวัวร์ (Cote d\'Ivoire)"
"Accra","อักกรา","กรุงอักกรา เมืองหลวงสาธารณรัฐกานา"
"Algiers","แอลเจียร์","กรุงแอลเจียร์ เมืองหลวงของสาธารณรัฐประชาธิปไตยประชาชนแอลจีเรีย"
"Bangui","บังกี","กรุงบังกี เมืองหลวงของสาธารณรัฐแอฟริกากลาง"
"Banjul","บันจูล","กรุงบันจูล เมืองหลวงของสาธารณรัฐแกมเบีย"
"Bissau","บิสเซา","เมืองหลวงของสาธารณรัฐกินีบิสเซา"
"Brazzaville","บราซซาวิล","กรุงบราซซาวิล เมืองหลวงของสาธารณรัฐคองโก"
"Bujumbura","บูจุมบูรา","กรุงบูจุมบูรา เมืองหลวงของสาธารณรัฐบุรุนดี"
"Cairo","ไคโร","เมืองหลวงของสาธารณรัฐอาหรับอียิปต์"
"Casablanca","คาซาบลังกา","เมืองสำคัญของราชอาณาจักรโมร็อกโก"
"Ceuta","เซวตา","ดินแดนปกครองตนเองของสเปน"
"Conakry","โกนากรี","เมืองหลวงของสาธารณรัฐกินี"
"Dakar","ดาการ์","เมืองหลวงของสาธารณรัฐเซเนกัล"
"Freetown","ฟรีทาวน์","เมืองหลวงของสาธารณรัฐเซียร์ราลีโอน"
"Gaborone","กาโบโรเน","กรุงกาโบโรน เมืองหลวงของสาธารณรัฐบอตสวานา"
"Harare","ฮาราเร","กรุงฮาราเร เมืองหลวงของสาธารณรัฐซิมบับเว"
"Johannesburg","โจฮันเนสเบิร์ก","เมืองสำคัญของสาธารณรัฐแอฟริกาใต้"
"Kampala","กัมปาลา","กรุงกัมปาลา เมืองหลวงของสาธารณรัฐยูกันดา"
"Khartoum","คาร์ทูม","กรุงคาร์ทูม เมืองหลวงของสาธารณรัฐซูดาน"
"Kinshasa","กินชาซา","กรุงกินชาซา เมืองหลวงของสาธารณรัฐประชาธิปไตยคองโก"
"Lagos","ลากอส","เมืองหลวงเดิมของสหพันธ์สาธารณรัฐไนจีเรีย"
"Libreville","ลีเบรอวิล","กรุงลีเบรอวิล เมืองหลวงของสาธารณรัฐกาบอง"
"Lome","โลเม","กรุงโลเม เมืองหลวงของสาธารณรัฐโตโก"
"Luanda","ลูอันดา","เมืองหลวงของสาธารณรัฐแองโกลา"
"Lusaka","ลูซากา","เมืองหลวงของสาธารณรัฐแซมเบีย"
"Malabo","มาลาโบ","กรุงมาลาโบ เมืองหลวงของสาธารณรัฐอิเควทอเรียลกินี"
"Maputo","มาปูโต","ชื่อเมืองหลวงของสาธารณรัฐโมซัมบิก"
"Maseru","มาเซรู","กรุงมาเซรู เมืองหลวงของราชอาณาจักรเลโซโท"
"Mbabane","อัมบาบาเน","เมืองหลวงของราชอาณาจักรสวาซิแลนด์"
"Mogadishu","โมกาดิชู","กรุงโมกาดิชู เมืองหลวงของสาธารณรัฐโซมาเลีย"
"Monrovia","มันโรเวีย","กรุงมันโรเวีย เมืองหลวงของสาธารณรัฐไลบีเรีย"
"Nairobi","ไนโรบี","กรุงไนโรบี เมืองหลวงของสาธารณรัฐเคนยา"
"Niamey","นีอาเม","กรุงนีอาเม เมืองหลวงของสาธารณรัฐไนเจอร์"
"Nouakchott","นูแอกชอต","กรุงนูแอกชอต เมืองหลวงของสาธารณรัฐอิสลามมอริเตเนีย"
"Ouagadougouo","วากาดูกู","เมืองหลวงของบูร์กินาฟาโซ"
"Porto-Novo","ปอร์โต-โนโว","กรุงปอร์โต-โนโว เมืองหลวงของสาธารณรัฐเบนิน"
"Sao Tome","เซาตูเม","เมืองหลวงของสาธารณรัฐประชาธิปไตยเซาตูเมและปรินซิปี"
"Tripoli","ตริโปลี","เมืองหลวงของสาธารณรัฐสังคมนิยมประชาชนอาหรับลิเบีย"
"Tunis","ตูนิส",
"Windhoek","วินด์ฮุก","เมืองหลวงของสาธารณรัฐนามิเบีย"
"Asuncion","อซุนซิออง","เมืองหลวงของสาธารณรัฐปารากวัย"
"Bogota","โบโกตา","กรุงโบโกตา เมืองหลวงของสาธารณรัฐโคลัมเบีย"
"Caracas","การากัส, คารากัส","กรุงการากัส เมืองหลวงของสาธารณรัฐเวเนซุเอลา"
"Chihuahua","ชีวาวา","ชื่อเมืองในเม็กซิโก"
"magnifier","แว่นขยาย",
"slow keys","แป้นเฉื่อย",
"assistive technology","เทคโนโลยีเพื่อการช่วยเหลือ, เทคโนโลยีสิ่งอำนวยความสะดวก",
"bit depth",,
"command button","ปุ่มคำสั่ง",
"HSB",,
"keyboard shortcut","ปุ่มลัด",
"middle mouse button","ปุ่มเมาส์ปุ่มกลาง",
"toggle button","ปุ่มสลับ",
"Azeri",,
"Bahasa Indonesia",,
"Cree",,
"Chipewyan",,
"instant messaging","การส่งข้อความฉับไว, ข้อความทันใจ",
"screen name","ชื่อเรียก",
"slider bar","บาร์เลื่อน",
"cool link","ลิงก์เด็ด",
"logger",,
"spawning",,
"spin button","ปุ่มหมุน, ปุ่มปรับเลข",
"Esperanto",,
"Burmese",,
"Bhojpuri",,
"Gaelic",,
"Khmer","ภาษาเขมร",
"Lao","ภาษาลาว",
"Tatar",,
"Yiddish",,
"unpublished","ไม่ได้ประกาศ",
"email address","ที่อยู่อีเมล",
"contribute","มอบให้",
"designate","ได้รับการแต่งตั้ง ใช้เป็นชื่อของ",
"procedural","เกี่ยวกับกระบวนการปฏิบัติ",
"neighbourhood","เพื่อนบ้าน",
"network neighbourhood","เพื่อนร่วมเครือข่าย",
"established","เริ่มต้นแล้ว",
"traditional chinese",,"ภาษาจีนดั้งเดิม"
"simplified chinese","ภาษาจีนประยุกต์",
"encoding","รหัสภาษา","(ใน mozilla ใช้ปะปนกับ character set)"
"download folder","โฟลเดอร์สำหรับดาวน์โหลด",
"download manager","ตัวช่วยดาวน์โหลด",
"work offline","ทำงานออฟไลน์",
"page source","ต้นฉบับหน้าเว็บ, ต้นฉบับเอกสาร","เมนูเว็บเบราว์เซอร์"
"page info","ข้อมูลหน้าเว็บ, ข้อมูลเอกสาร","เมนูเว็บเบราว์เซอร์"
"web search","ค้นเว็บ",
"Release Notes","บันทึกประจำรุ่น",
"Search Engine","เครื่องมือค้นหา",
"To Next Column","ไปยังคอลัมน์ถัดไป",
"sign detached","เซ็นชื่อจัดเก็บในแฟ้มที่เพิ่มขึ้น",
"clearsign","เซ็นชื่อแสดงลายเซ็นในแฟ้มต้นฉบับ",
"ciphertext","ข้อมูลที่เข้ารหัสลับ",
"Illustration","การวาดภาพประกอบ",
"file","แฟ้ม",
"Media Player","ตัวเล่นสื่อ",
